uid:a58cce7af4ad6855fea778b3;name:靠山居艺墅7幢;address:北京市房山区靠山居艺墅7幢;lat:39.808992;lng:116.219868
uid:bb1d38e45ada5e4e0c0a70f0;name:中仓小区;address:北京通州区车站路,通州区建设委员会以东路北14号;lat:39.911171;lng:116.670212
uid:0ed20a15a401f79457bffff1;name:如意园;address:北京市通州区通州北大街西北侧;lat:39.91717;lng:116.67374
uid:d6c5d991f06a7ae830169b65;name:吉祥园;address:北京市通州区新华街道甲181;lat:39.917092;lng:116.672002
uid:6050abb01e42ec28a3acc42d;name:吉祥园20号楼;address:北京市通州区吉祥园20号;lat:39.91582;lng:116.67271
uid:d5ef27386466b02816a19061;name:南大街写字楼;address:南大街50号;lat:39.911518;lng:116.675935
uid:e02dbd20ef17b3772bb97c61;name:吉祥园21号楼;address:北京市通州区吉祥园21栋;lat:39.915507;lng:116.671992
uid:6b1e53317016fe28f603b869;name:如意园甲12号楼;address:北京市通州区新华街道如意路如意园;lat:39.916676;lng:116.674267
uid:787dc5761e54b6bc774ff1f7;name:周仓庵胡同小区;address:悟仙观社区文明市民学校附近;lat:39.910391;lng:116.674076
uid:8cba4bb004a59d84ad045764;name:司空小区;address:北京市通州区大成街1号;lat:39.919785;lng:116.67287
uid:af1f7cdd57cb0bba58f6bea4;name:吉祥园14号楼;address:北京市通州区;lat:39.917349;lng:116.672221
uid:d219bb1d5598448bf50e7764;name:新华小区;address:北京市通州区故城东路51号;lat:39.911138;lng:116.682257
uid:ef773a0f27d4b73422022064;name:中上园5号院;address:北京市通州区上园170号;lat:39.910616;lng:116.687739
uid:77be4ca5dcb627af88db73b0;name:西上园一区;address:北京市通州区西上园;lat:39.911792;lng:116.684244
uid:865011ea539a711bda2f2873;name:西上园一区10号楼;address:西上园一区10;lat:39.912498;lng:116.683656
uid:8745dd53cfd1c1ee3a04b168;name:北锻家属院;address:北京市通州区新华东街48号;lat:39.913364;lng:116.680917
uid:bd85e037c3fdb6c41e1d118d;name:西上园一区7号楼;address:西上园一区7;lat:39.912411;lng:116.684536
uid:6afec6904c07fa8049fd3f7b;name:西上园一区8号楼;address:西上园一区8;lat:39.911781;lng:116.684583
uid:fd75a49ba41e9296a1d230bc;name:西上园一区3号楼;address:后坑8号通州区东关小学附近;lat:39.910262;lng:116.685928
uid:ffe8296fb9e81c987f29bd45;name:北锻家属院5号楼;address:新华东街48号北锻家属院5号楼;lat:39.913448;lng:116.681179
uid:2c6a9a1aa797f1f1cd04ef17;name:西上园一区13号楼;address:北京市通州区西上园一区13号楼;lat:39.91057;lng:116.683697
uid:d65c713c9bef12130aa8d4e8;name:K2·百合湾;address:通州区通胡大街70号院运河奥体公园东300米;lat:39.918388;lng:116.698331
uid:ba67a12a4de36cc9f7e73bd0;name:京贸中心;address:北京市通州区通胡大街78号;lat:39.918666;lng:116.693012
uid:cc0849a0b906e15094031964;name:运河园;address:通胡大街甲80号院;lat:39.917842;lng:116.692674
uid:a6ccfee2c004ae2bd618b701;name:BOBO自由城66号楼;address:北京市通州区中仓街道芙蓉东路BoBo自由城;lat:39.914405;lng:116.699509
uid:fc0004d913268c846fc02caf;name:运河园5号楼;address:通胡大街甲80号院;lat:39.917695;lng:116.693357
uid:24b3e613723c1cb2b9df8fcf;name:BoBo自由城53号楼;address:运河园路8号附近;lat:39.91568;lng:116.698217
uid:591c5e2b9752d2fe94f08cf1;name:BoBo自由城56号楼;address:运河园路;lat:39.915808;lng:116.699549
uid:9946bcc0dce3d9349ee321bb;name:BOBO自由城71号楼;address:北京市通州区胡各庄自由城附近;lat:39.914089;lng:116.699747
uid:49a02a7ab790ad402b201a64;name:运河园路8号院;address:运河园路8号;lat:39.916191;lng:116.697478
uid:59299539cbbd6b736c476041;name:运河园7号楼;address:通胡大街甲80号院;lat:39.917166;lng:116.693889
uid:dfc496b694d1e1af8936ee65;name:BoBo自由城;address:东果园65号;lat:39.914636;lng:116.700448
uid:c25a6fae242b730fdbecedca;name:运河湾南区;address:潞通大街198;lat:39.910786;lng:116.703828
uid:0c26b8adefaf4756f4eafc6d;name:运河湾北区;address:北京市通州区潞通大街197号;lat:39.91241;lng:116.70237
uid:6303b5cb06c84d9b0c0a70e5;name:三元村小区;address:运河文化广场东侧,水仙园南;lat:39.917457;lng:116.702233
uid:e94344a5f234fd9fb13c8159;name:新华联运河湾;address:通州区东岸;lat:39.912289;lng:116.702709
uid:bb595fec47abe6aba3acc485;name:武夷花园水仙园22栋;address:北京市通州区武夷花园水仙园22号楼;lat:39.91901;lng:116.700125
uid:1f96e3827774b1d3c1f1cfd9;name:武夷花园水仙园23号楼;address:北京市通州区武夷花园水仙园23号楼;lat:39.919194;lng:116.701089
uid:5373b3af9fa74933bbbd63b1;name:三元村15号楼;address:北京市通州区三元村15号楼;lat:39.915619;lng:116.703271
uid:20d53a44012e4115c909f0b2;name:新华联运河湾5号楼;address:北京市通州区新华联运河湾5号楼;lat:39.911419;lng:116.701131
uid:bb06aaf3c69e3a3f932ca3aa;name:新华联运河湾1号楼;address:北京市通州区新华联运河湾1号楼;lat:39.913125;lng:116.703476
uid:a5097bfadf928c1df03cba6d;name:荔景园;address:北京市通州区通胡大街68号;lat:39.918311;lng:116.711004
uid:59e569d48934392379dbd218;name:紫运园;address:通湖大街68号出口往东北苑环岛往东4公里;lat:39.91936;lng:116.712543
uid:2aeef7406f621551ae31e533;name:紫运西里4号楼;address:通胡大街荔景园附近;lat:39.919235;lng:116.710117
uid:8ef27228229f4874bca82298;name:荔景园6号楼;address:北京市通州区荔景园6号楼;lat:39.918672;lng:116.710842
uid:c0672955a21d5c7bf80cad49;name:紫运园8号楼;address:北京市通州区紫运园8号楼;lat:39.918463;lng:116.712554
uid:d60f90f38aad398728d7abc9;name:紫运西里15号楼;address:通胡大街荔景园附近;lat:39.917239;lng:116.710581
uid:1db1a81de52df0f0593ac88e;name:荔景园1号楼;address:北京市通州区荔景园1号楼;lat:39.919803;lng:116.71066
uid:9decb19cfc58398d14b54bd9;name:紫运西里12号楼;address:通胡大街荔景园附近;lat:39.91771;lng:116.710569
uid:573d3dc7f102788f51e5c5f3;name:紫运园小区4号楼;address:北京市通州区紫运园4号楼;lat:39.91976;lng:116.711937
uid:0a752cfc135633bd270bd08d;name:荔景园11号楼;address:北京市通州区荔景园11号楼;lat:39.918172;lng:116.711053
uid:fa835ce2830632b6e812e465;name:堡辛新村;address:北京市通州区宋梁路;lat:39.915109;lng:116.741805
uid:f7f4dcd6e50b283fede4a505;name:堡辛新村24号楼;address:宋梁路胡各庄派出所附近;lat:39.915431;lng:116.740783
uid:8d6032f5fa25240d17c8f64a;name:堡辛新村22号楼;address:堡辛新村附近;lat:39.914639;lng:116.740811
uid:8d8acc4566a7bcb80782c28c;name:堡辛新村21号楼;address:堡辛新村附近;lat:39.914221;lng:116.740819
uid:feb0865b377f5f1abca82228;name:堡辛新村23号楼;address:堡辛新村附近;lat:39.915027;lng:116.74081
uid:4ffc25ea603e79c6ebe5829c;name:夏威夷·蓝湾;address:河北省廊坊市三河市南外环与迎宾路交口;lat:39.911562;lng:116.831093
uid:66933bc98096cb9225e0a03d;name:邵府新民居一期;address:河北省廊坊市大厂回族自治县潮白河经济开发区福喜路与工业五路交口南侧;lat:39.916361;lng:116.914945
uid:c53eb3e74f4f50f40d0a70f8;name:莱茵佳苑;address:燕郊开发区的东南侧燕郊与大厂的交汇处;lat:39.912383;lng:116.962544
uid:eae120fb4846662a9de321b5;name:莱茵佳苑西区;address:大厂镇;lat:39.912371;lng:116.96253
uid:8cf6afa2ab35f9a7c26c1497;name:莱茵佳苑东区;address:大厂镇;lat:39.912546;lng:116.963503
uid:aceb248dfc6781376cc02c34;name:挪威森林;address:廊坊大厂回族自治县华安北路224号;lat:39.912944;lng:116.983271
uid:3ee9820e42a19e338605bf01;name:大厂孔雀城湖韵澜湾营销中心;address:河北省廊坊市大厂回族自治县大厂回族自治县城北辰东街80号;lat:39.913509;lng:116.994345
uid:631c4157b9c4016131f71ddc;name:泽洋大厦;address:北京市石景山区阜石路166号;lat:39.926595;lng:116.207119
uid:934de042310fee7e8e772737;name:八角北里;address:八角北里;lat:39.921095;lng:116.209188
uid:cd9d05ddfb9bfeb685420edc;name:杨庄中区;address:北京市石景山区杨庄路社区服务中心以东30米路南;lat:39.928769;lng:116.202182
uid:5bf793c147434a1fd4851f43;name:石景山杨庄小区;address:时代花园南路与杨庄东街交叉口西北150米;lat:39.92534;lng:116.203968
uid:e3a7fd13db36da5228b97cdc;name:西成忆树;address:北京市石景山区杨庄东街28号;lat:39.929622;lng:116.205888
uid:b3aa435d4329870b157643dd;name:八角街道八角北路社区;address:北京市石景山区八角北路11号;lat:39.921694;lng:116.202005
uid:af8b2655fea6b20d3310af6f;name:璟公馆;address:长安街北侧,西五环外侧,阜石路和杨庄东路交叉口.石景山游乐园西北角;lat:39.925226;lng:116.209749
uid:cc0849a0b9bee150940319dc;name:今尊大厦;address:北京市石景山区杨庄东街59号;lat:39.929086;lng:116.204207
uid:a74481d6d0f2f83bf503b8e1;name:璟公阁;address:北京市石景山区时代花园南路28号;lat:39.924214;lng:116.2094
uid:3bfcdd9b2a4cfbfeeb1e974d;name:星宇大厦;address:杨庄东路126;lat:39.923237;lng:116.205686
uid:0a97a2dfce8a24da095cb32b;name:茂华大厦;address:北京市石景山区时代花园南路17号;lat:39.925198;lng:116.212255
uid:15ed53ce667f83549322e0b1;name:海淀建西苑;address:八角东街12号;lat:39.925944;lng:116.215646
uid:311fe601cea93ecb33169b94;name:丽贝亚大厦;address:北京市石景山区八角东街25号;lat:39.926594;lng:116.212354
uid:0a9fd35f89f2d62dee74f8de;name:茂华璟上璟;address:北京市石景山区时代花园东街8号院3号楼b1;lat:39.922958;lng:116.212236
uid:4a4b76c2a1b209db631809f9;name:建西苑南里;address:北京市海淀区海淀建西苑南里3号楼;lat:39.923975;lng:116.214529
uid:dfa4414e4c8a8ad3c6effbd9;name:金都大厦;address:北京市石景山区八角东路12号;lat:39.926136;lng:116.212326
uid:5c5bfa5ab06c069414948eab;name:建西苑北里2号楼;address:北京市海淀区海淀建西苑北里2号楼;lat:39.928505;lng:116.214188
uid:8a213df710c471645abbbca7;name:建西苑中里;address:建西苑中里;lat:39.925031;lng:116.215483
uid:c06cf19177a10f595bf6be35;name:八角北里14号楼;address:北京市石景山区八角北里14号楼;lat:39.921577;lng:116.210845
uid:2c5f478007bd9c488bf15d51;name:建西苑北里4号楼;address:海淀建西苑北里4号楼;lat:39.927968;lng:116.214092
uid:60e8a91522a65ae340afe671;name:老山西街7号院3号楼;address:北京市石景山区老山西街7号楼院3号楼;lat:39.920477;lng:116.221669
uid:1417bef41b3bcd023f9a5e7d;name:老山西街7号院1号楼;address:北京市石景山区老山西街7号楼院1号楼;lat:39.920165;lng:116.221606
uid:34059f97e006925471455bdd;name:老山西街7号院;address:老山西街7号;lat:39.920166;lng:116.22169
uid:e2a844b5f5c02ee5715e8079;name:武颐嘉园;address:北京市海淀区田村山南路22号;lat:39.926677;lng:116.243244
uid:0157b26149d5ac9b25e0a0c8;name:金隅山墅;address:砂石厂路18号院;lat:39.928317;lng:116.246643
uid:f3c2373c9c63c12cd32dd6ab;name:金隅长安山麓;address:砂石厂路首都师范大学附属小学柳明校区;lat:39.928801;lng:116.244329
uid:1b71beb0b64226f4f03cbaf0;name:长安山麓西区;address:田村砂石厂路;lat:39.929229;lng:116.244632
uid:508ffd565c1ad1254c3a59db;name:梁公庵村甲2号;address:北京市石景山区老山街道砂石厂路润都市场南100米;lat:39.923587;lng:116.245745
uid:d29e991dfbe7c4594207c1ab;name:海淀区田村山南21号院;address:田村山南路海淀区田村山南21号院东南门附近;lat:39.928213;lng:116.2473
uid:1ab4efee5952fb79a3acc434;name:金隅长安山麓31号楼;address:北京市海淀区砂石厂路;lat:39.928804;lng:116.244629
uid:941fa01710426974e6e96587;name:玉泉路228号家属楼;address:玉泉路228号家属楼;lat:39.927537;lng:116.248133
uid:dc7b1ec6eb141c3dc41e510e;name:金隅长安山麓36号楼;address:北京市海淀区砂石厂路;lat:39.92808;lng:116.244797
uid:0b9a6eb4ce45a53e593ac833;name:金隅山墅19号楼;address:北京市海淀区金隅山墅19号楼;lat:39.926522;lng:116.245348
uid:3a0fbba8e84c1b419ee321dc;name:玉泉新城;address:玉泉北里二区4;lat:39.925444;lng:116.255421
uid:05dd7d5fc9de2e02ad080fc9;name:翠谷玉景苑;address:北京市石景山区玉泉西街1号;lat:39.923405;lng:116.250959
uid:4d13c9604cc43774a1d230ef;name:玉泉新城北里A区6栋;address:北京市海淀区山南路3号;lat:39.927786;lng:116.258039
uid:c7eca12b586fd537e015f9b1;name:田村山庄;address:田村山装3号楼206室;lat:39.927664;lng:116.254817
uid:504b95e6511c9808f60e77d8;name:安格写字楼;address:北京市石景山区玉泉西街11号院附近;lat:39.922434;lng:116.254773
uid:dfa2cbd5c147796c6d20b9c3;name:国防大学玉泉新城北里A区;address:北京市海淀区;lat:39.928181;lng:116.257367
uid:aca007288e18359ab75f1e25;name:玉泉西街1号院;address:玉泉西街1号;lat:39.92079;lng:116.253396
uid:d6616bfa81772a3371210b72;name:翠谷玉景苑9号楼;address:北京市石景山区玉泉西街1号;lat:39.922764;lng:116.250269
uid:7cee7f20ce35b35ac7f025fa;name:翠谷玉景苑13号楼;address:北京市石景山区玉泉西街1号;lat:39.924136;lng:116.252432
uid:9294c5d2457998b703ff2d57;name:翠谷玉景苑8号楼;address:北京市石景山区玉泉西街1号;lat:39.923185;lng:116.251773
uid:a7db6a084675b3188605bf0e;name:玉海园;address:采石路1号;lat:39.92648;lng:116.263001
uid:7c5e480b85e590b4acb22aaf;name:玉海园三里;address:北京市海淀区玉泉路8号;lat:39.925621;lng:116.264979
uid:6364983394c104363686f40a;name:玉海园五里;address:海淀区玉泉路8号;lat:39.927352;lng:116.265886
uid:eef2d528bd0046a43be4a6e5;name:玉海大厦;address:北京市海淀区玉泉路甲12号;lat:39.924046;lng:116.260218
uid:55e7be7f54e02322130daae2;name:泽丰苑;address:北京市海淀区采石路8号;lat:39.927264;lng:116.267397
uid:f4a26a560026e9104d776e5b;name:88号大楼;address:永定路57号院88号;lat:39.923071;lng:116.26696
uid:251374c9d1cd3f3fa01de9ae;name:万城大厦;address:北京市海淀区金沟河路19号;lat:39.924339;lng:116.267116
uid:e106bd5b611e45b4a9f729d8;name:恒盛·欧洲公馆;address:金沟河路16号;lat:39.923342;lng:116.262862
uid:a74481d6d0f5f83bf503b8e0;name:玉海园一里;address:玉海园一里甲20;lat:39.928219;lng:116.261084
uid:befdb292cf56c09c871541e3;name:泽丰苑北区;address:采石路6号;lat:39.927593;lng:116.267368
uid:fa835ce22be4aab7e812e40b;name:永金里住宅小区;address:北京市海淀区五棵松路81号;lat:39.927144;lng:116.27818
uid:7a4421c4f475dc2c85420e19;name:金沟河3号院;address:北京市海淀区金沟河路3号;lat:39.925472;lng:116.276152
uid:c21db9e53eeceffe00ff2d4b;name:金沟河路5号院;address:万寿路金沟河路5号;lat:39.925191;lng:116.273593
uid:69fcd6df4138bc52ca2915e6;name:航天长峰大楼;address:北京市海淀区永定路甲51号;lat:39.9202;lng:116.270702
uid:77739349910273e5f82d617f;name:塞纳维拉永定华庭;address:北京市海淀区永定路22号;lat:39.927554;lng:116.271921
uid:f529e4954aef82ae78f79631;name:金沟河2号院;address:北京市海淀区海淀万寿路金沟河2号院;lat:39.923032;lng:116.279763
uid:b842f7fe24c9012a9d9d6882;name:九街坊社区;address:北京市海淀区金沟河路2号;lat:39.922144;lng:116.279474
uid:6ee01020f718ccee53e5c588;name:北京市海淀区金沟河路1号院;address:金沟河路1;lat:39.924549;lng:116.278131
uid:fb5cf3fe5fc9a31225d2bbcc;name:永金里小区16号楼;address:北京市海淀区金沟河81号院;lat:39.926952;lng:116.276045
uid:6fa03632d811ba6007026f1c;name:永金里住宅小区8号楼;address:北京市海淀区永金里小区8号楼;lat:39.927701;lng:116.278414
uid:08fc93df91c680909a68b49f;name:紫金长安;address:玉渊潭乡西翠路17号近卓展购物中心;lat:39.922292;lng:116.286098
uid:37d60a46563bcf601f1d11ac;name:定慧西里小区;address:北京市海淀区八里庄街,阜成路与西翠路交叉口西南角;lat:39.928936;lng:116.288729
uid:a3f21eeed2f27f5d2fb17e04;name:鸿府大厦;address:北京市海淀区五棵松路北甲8号;lat:39.924382;lng:116.282903
uid:2482979c7fd1ad2028d7abaf;name:金和嘉园;address:北京市海淀区金沟河路9号院8号楼;lat:39.925104;lng:116.284043
uid:fb8a2a16d147315e1e58004a;name:四环中路16号院7号楼;address:金沟河东路与金沟河路交叉口东南150米;lat:39.922853;lng:116.282304
uid:8057e360da137a9a6849f367;name:北京市海淀区西四环中路16号院1号楼;address:北京市海淀区西四环中路16号院1号;lat:39.920993;lng:116.283296
uid:a4d65f46a57568a6b75f1e42;name:西翠路17号院;address:海淀区西翠路;lat:39.922509;lng:116.286457
uid:2dd12d7f8859917b3686f416;name:中铁资源大厦;address:北京市海淀区西四环中路16号院6号;lat:39.92295;lng:116.282972
uid:08ffd40adbbdd6d732870a36;name:紫金长安17号楼;address:北京市海淀区紫金长安17号楼;lat:39.920966;lng:116.286061
uid:baf841c4c582c56852e5c59b;name:紫金长安16号楼;address:北京市海淀区西翠路17号;lat:39.920997;lng:116.287739
uid:8a6aa9f023d55b852202626a;name:新洲商务大厦;address:北京市海淀区阜成路58号;lat:39.929766;lng:116.292898
uid:0adce3e24aa9c06181a00cac;name:定慧东里;address:航天桥阜成路与恩济西街交叉口东南侧;lat:39.928245;lng:116.29268
uid:ee1476533f59e23dc0364484;name:万寿路甲15号院五区;address:北京市海淀区万寿路甲15号五区;lat:39.924212;lng:116.299791
uid:005861083d3e17a547e274b1;name:中铁六局大厦;address:万寿路2号;lat:39.923065;lng:116.290519
uid:6deee3086b7c3a6a28fc48ac;name:八宝庄;address:京市海淀区八宝庄桥西300米路南;lat:39.927847;lng:116.29799
uid:edd64ce1c03fff903fe231ca;name:万寿路4号院;address:万寿路4;lat:39.921999;lng:116.291258
uid:61f634f6dd47897b6b49f3eb;name:万寿路15号北院;address:万寿路15号;lat:39.923531;lng:116.299824
uid:75036835585e7ed25e0d02e6;name:朱各庄12号院;address:北京市海淀区朱各庄12;lat:39.922688;lng:116.293973
uid:4b17e8fc665a4d80f7231006;name:万寿路甲十五号院四区;address:北京市海淀区万寿路甲15号院四区;lat:39.925231;lng:116.296545
